id,campaign_id,channel_id,metric_date,impressions,clicks,conversions,spend,revenue
484,4,5,2026-01-16,33551,2939,446,4449969,18294806
485,4,4,2026-01-16,113572,4119,443,1395503,8229075
486,5,3,2026-01-16,18051,1118,172,436577,1416877
487,5,1,2026-01-16,117414,3152,293,3888640,14442056
488,5,5,2026-01-16,95255,7925,1277,2832231,9782142
489,6,1,2026-01-16,15803,677,111,1688525,4745977
490,6,3,2026-01-16,86999,3298,435,2264140,11491383
491,6,5,2026-01-16,16953,1149,23,4299744,12760059
492,7,2,2026-01-16,6056,406,61,3842626,25607974
493,7,5,2026-01-16,67613,1373,111,6430087,47169452
494,7,4,2026-01-16,18526,713,114,1450323,6956222
495,7,1,2026-01-16,111609,7978,329,5980237,20076363
496,8,5,2026-01-16,51030,3530,425,1569818,12588943
497,8,1,2026-01-16,85750,5701,898,1027191,8093810
498,8,2,2026-01-16,23351,1668,190,3521493,16231314
499,8,4,2026-01-16,61280,2364,100,2623373,16704913
500,9,5,2026-01-16,83644,5778,378,6092133,16210839
501,9,6,2026-01-16,116027,7469,509,4643194,28516460
502,10,6,2026-01-16,43737,2775,403,6958692,57256320
503,10,4,2026-01-16,69865,3069,179,5652622,34275117
504,1,1,2026-01-17,55703,4431,491,3365301,19445171
505,1,3,2026-01-17,27645,1996,344,6762307,19867326
506,1,5,2026-01-17,81986,1645,101,634091,5095222
507,1,6,2026-01-17,108453,4863,320,6277965,34568319
508,2,4,2026-01-17,88956,4914,582,2627568,7886861
509,2,6,2026-01-17,15357,819,43,1603397,9168770
510,2,1,2026-01-17,56213,3315,471,5751249,37879647
511,3,3,2026-01-17,100677,8709,506,2350844,7093147
512,3,4,2026-01-17,61948,1468,173,761613,3317388
513,4,6,2026-01-17,97785,2473,53,4464213,36687336
514,4,2,2026-01-17,73551,3956,599,2474721,8665922
515,4,1,2026-01-17,21637,1541,246,6448311,50416045
516,4,4,2026-01-17,106112,8753,644,3901435,16120275
517,5,3,2026-01-17,87251,1813,168,3320938,9407004
518,5,5,2026-01-17,117638,6766,533,2440068,17422021
519,6,6,2026-01-17,71692,1089,171,403079,1599138
520,6,1,2026-01-17,66835,2827,472,1801233,14566500
521,6,2,2026-01-17,117392,2072,307,6289640,43675228
522,6,3,2026-01-17,59967,1909,114,6342213,28030113
523,7,5,2026-01-17,20650,1087,178,1804449,6927478
524,7,3,2026-01-17,72603,6433,1110,878196,6816511
525,8,3,2026-01-17,77494,3817,301,2746076,16154726
526,8,6,2026-01-17,44834,3159,185,3389303,20505776
527,8,1,2026-01-17,69665,6258,902,6444347,50927481
528,9,2,2026-01-17,58744,986,105,5634666,42470979
529,9,1,2026-01-17,119976,1885,138,6666359,42956838
530,10,6,2026-01-17,74443,6605,575,802436,6688589
531,10,3,2026-01-17,23661,1617,56,2241732,17673198
532,10,1,2026-01-17,73125,3362,548,4145824,34606555
533,10,4,2026-01-17,16128,944,95,5645352,41887254
534,1,5,2026-01-18,13163,626,109,2286185,9716414
535,1,6,2026-01-18,116530,4501,666,6178112,46282702
536,2,3,2026-01-18,35619,733,38,6842585,48725224
537,2,4,2026-01-18,19283,514,23,4209553,18455521
538,2,6,2026-01-18,20825,1149,200,2041778,10640731
539,3,3,2026-01-18,25658,1938,133,6211492,41500642
540,3,1,2026-01-18,10286,320,50,1544230,4705697
541,3,5,2026-01-18,37534,3289,274,710627,4663916
542,4,2,2026-01-18,117014,5723,799,2395915,7351509
543,4,1,2026-01-18,18357,1382,58,400301,1148869
544,4,4,2026-01-18,107361,9522,389,3660323,17325913
545,5,6,2026-01-18,7857,705,36,5718930,29513041
546,5,1,2026-01-18,21880,479,74,3081242,9968329
547,5,3,2026-01-18,65423,1229,206,3933579,29226934
548,5,5,2026-01-18,56773,2964,240,3879117,13719828
549,6,2,2026-01-18,41681,2019,88,5451499,33881389
550,6,3,2026-01-18,37215,2364,235,4919511,26438365
551,7,3,2026-01-18,22987,1067,131,6987381,39512831
552,7,4,2026-01-18,87674,7851,839,463829,3913057
553,8,3,2026-01-18,79141,4169,342,1808404,4803804
554,8,4,2026-01-18,83265,2616,427,6830852,28591186
555,8,5,2026-01-18,110991,9918,1038,6732738,40422911
556,8,2,2026-01-18,35508,3126,112,5810178,22932288
557,9,6,2026-01-18,115953,10285,844,1757202,6249668
558,9,1,2026-01-18,82662,3211,443,3309691,26424175
559,9,2,2026-01-18,8697,589,44,5061804,29771703
560,9,3,2026-01-18,78807,6787,1044,4429097,25479477
561,10,4,2026-01-18,16830,323,37,467168,2643559
562,10,1,2026-01-18,5089,202,23,1394625,6337948
563,1,3,2026-01-19,7872,205,27,1488268,10635459
564,1,1,2026-01-19,115949,6315,494,908439,4307404
565,2,4,2026-01-19,44552,1746,307,6443414,52785486
566,2,5,2026-01-19,108788,6847,670,2961566,10499391
567,2,1,2026-01-19,78659,5271,888,6901765,32030768
568,2,2,2026-01-19,92232,5457,262,2873819,19840759
569,3,2,2026-01-19,97013,8357,690,6766193,56099207
570,3,6,2026-01-19,9244,264,18,5428636,20766549
571,3,1,2026-01-19,79127,1804,179,3078042,21460293
572,4,3,2026-01-19,27005,1693,294,6247236,40732899
573,4,6,2026-01-19,100588,8197,749,2524763,9488326
574,5,1,2026-01-19,99426,1500,122,6445364,32342316
575,5,3,2026-01-19,26802,2180,215,3476871,16019290
576,5,5,2026-01-19,54197,1225,118,5149080,32984066
577,5,6,2026-01-19,95067,3034,279,580286,2477503
578,6,3,2026-01-19,49801,1382,110,6440335,18999081
579,6,1,2026-01-19,17203,694,123,4349489,29259133
580,6,5,2026-01-19,61534,5272,244,3942336,13571975
581,7,3,2026-01-19,29901,1366,148,6423465,36875523
582,7,2,2026-01-19,91585,3307,191,716372,3479714
583,8,4,2026-01-19,5500,258,17,5853428,36587119
584,8,2,2026-01-19,67957,2037,49,1733044,10968684
585,8,1,2026-01-19,15739,795,30,6884021,33627093
586,8,5,2026-01-19,69106,5674,354,5684365,32768978
587,9,3,2026-01-19,53418,1548,42,3988810,21102191
588,9,4,2026-01-19,34654,2695,297,1567775,10995450
589,10,1,2026-01-19,59262,5203,594,4943949,14168875
590,10,6,2026-01-19,55738,4257,370,4792220,31736034
591,10,3,2026-01-19,67236,3896,224,2806953,8347121
592,10,4,2026-01-19,116927,8018,804,4635378,33850784
593,1,5,2026-01-20,27659,2383,111,2077463,15270940
594,1,2,2026-01-20,21539,392,12,6030471,30829935
595,1,1,2026-01-20,112815,6999,1074,2463307,10884114
596,1,6,2026-01-20,100302,8381,257,3555611,20758315
597,2,3,2026-01-20,108094,7299,832,6857254,34406703
598,2,6,2026-01-20,59321,1555,172,5187849,36575706
599,2,4,2026-01-20,18133,1529,168,1147169,8276220
600,2,1,2026-01-20,118701,6549,491,3746795,15304982
601,3,4,2026-01-20,27570,983,42,5405770,35596331
602,3,5,2026-01-20,57654,1032,167,3080773,20465829
603,3,6,2026-01-20,11460,812,135,3424259,8976343
604,3,1,2026-01-20,112136,8356,582,4424000,33840984
605,4,1,2026-01-20,102481,4942,751,2560058,17594757
606,4,2,2026-01-20,84295,5345,267,2073272,16545947
607,4,5,2026-01-20,58368,4119,582,3436586,25520446
608,4,4,2026-01-20,72537,5393,164,6252299,34642561
609,5,5,2026-01-20,8794,246,39,1983818,14922001
610,5,6,2026-01-20,37701,659,18,3323045,22356794
611,6,3,2026-01-20,88284,7436,959,2329523,11029826
612,6,4,2026-01-20,82862,4015,697,4281084,25777611
613,6,5,2026-01-20,50843,2075,319,2469796,17273177
614,7,1,2026-01-20,11507,313,34,2097834,16033046
615,7,3,2026-01-20,89853,2864,152,5765910,28581864
616,7,6,2026-01-20,7628,609,106,6022706,15378304
617,7,2,2026-01-20,22342,1419,164,370998,1425604
618,8,3,2026-01-20,116619,4799,289,4214946,18178516
619,8,6,2026-01-20,73241,5626,470,1158256,2946702
620,8,4,2026-01-20,91816,8032,1239,5009843,31983101
621,8,2,2026-01-20,84829,3070,397,4341114,12515528
622,9,6,2026-01-20,39229,2518,433,5764896,24747238
623,9,3,2026-01-20,24651,1326,77,776260,5691987
624,9,5,2026-01-20,110167,8345,706,2980879,19627700
625,10,1,2026-01-20,59862,2714,374,5190757,35029375
626,10,4,2026-01-20,79978,6094,456,6284175,24094652
627,10,3,2026-01-20,75075,4720,453,5936041,27608424
628,10,2,2026-01-20,44347,3477,537,4982924,17872827
629,1,4,2026-01-21,102113,3512,524,6699821,53436087
630,1,2,2026-01-21,94091,7759,967,2164397,10024838
631,2,3,2026-01-21,39152,2306,217,1288022,6856423
632,2,4,2026-01-21,118559,7419,837,5506428,16118935
633,2,6,2026-01-21,30499,1602,254,3501673,19886109
634,2,2,2026-01-21,59146,1127,176,1452303,12277896
635,3,4,2026-01-21,23772,920,123,6834232,20399285
636,3,5,2026-01-21,48598,3028,146,5622563,16013517
637,3,6,2026-01-21,64251,2281,323,1714367,10213638
638,4,4,2026-01-21,21961,1341,162,3683909,18692716
639,4,1,2026-01-21,67573,2956,76,1972807,13580713
640,5,3,2026-01-21,29979,489,10,6453910,25770067
641,5,5,2026-01-21,95901,7746,541,1161579,5577092
642,6,3,2026-01-21,44085,3797,352,4664495,28351824
643,6,2,2026-01-21,49280,2342,304,1422307,6480595
644,6,1,2026-01-21,69248,2904,145,3683894,9632455
645,6,4,2026-01-21,34402,2392,98,6457881,16993782
646,7,2,2026-01-21,90267,6716,537,5671402,22882604
647,7,1,2026-01-21,75088,4635,533,702320,4545288
648,7,3,2026-01-21,90664,7045,195,1271315,6357405
649,7,4,2026-01-21,54840,1330,80,6187697,21154267
650,8,6,2026-01-21,91725,2070,213,5524406,33885634
651,8,1,2026-01-21,22978,1066,174,4591484,31279931
652,8,3,2026-01-21,20431,739,107,4475337,16522407
653,8,2,2026-01-21,31181,2287,350,1991757,9256752
654,9,3,2026-01-21,76845,4013,213,4332101,19423502
655,9,2,2026-01-21,5358,85,2,1226361,9211679
656,9,1,2026-01-21,92690,4825,829,6839139,38095591
657,10,6,2026-01-21,35298,1738,306,2515641,13296833
658,10,1,2026-01-21,18082,1374,219,2737454,12760061
659,10,3,2026-01-21,93705,3603,497,1096904,8344670
660,10,4,2026-01-21,11014,173,7,5729095,20184023
661,1,4,2026-01-22,101084,2220,333,1834019,5837667
662,1,5,2026-01-22,57461,5009,318,3535616,23474420
663,1,3,2026-01-22,67684,5075,628,6984961,24452060
664,2,6,2026-01-22,115670,3117,269,5255572,28359324
665,2,1,2026-01-22,79572,5242,256,3485580,25008986
666,3,1,2026-01-22,19802,1615,146,831301,3383126
667,3,2,2026-01-22,46187,735,116,4702491,33412008
668,3,4,2026-01-22,80582,5582,311,5919061,45806792
669,3,5,2026-01-22,73039,3961,523,1098948,5601434
670,4,2,2026-01-22,93643,5909,258,4983730,39134098
671,4,4,2026-01-22,85335,1629,200,1616402,8944207
672,4,3,2026-01-22,66510,5246,834,928015,6504067
673,4,5,2026-01-22,47026,1555,272,722372,4003079
674,5,6,2026-01-22,15332,757,112,4058923,12290902
675,5,4,2026-01-22,70333,3413,133,4472270,31178134
676,5,5,2026-01-22,7329,166,14,4973553,28819714
677,5,1,2026-01-22,113253,2470,288,5493103,34745132
678,6,5,2026-01-22,52624,4046,609,4112286,18471713
679,6,2,2026-01-22,105586,6491,621,5812718,27202167
680,6,4,2026-01-22,64314,1514,214,2160149,5428846
681,6,6,2026-01-22,51548,3981,693,2749335,15908046
682,7,6,2026-01-22,26516,1377,208,6528632,44586342
683,7,1,2026-01-22,19019,648,33,1312889,10609846
684,7,5,2026-01-22,56497,1760,267,1898690,12912473
685,8,4,2026-01-22,88000,6847,781,6777223,53204766
686,8,1,2026-01-22,64950,4181,723,1429408,11839970
687,9,5,2026-01-22,77512,6600,1017,4351126,35010139
688,9,1,2026-01-22,107377,9029,436,5153265,18252357
689,10,1,2026-01-22,91182,5474,882,4528782,35271709
690,10,4,2026-01-22,59875,5296,882,6695262,26710297
691,1,3,2026-01-23,110486,2762,237,6172145,48257663
692,1,6,2026-01-23,72147,2699,356,2933274,19861920
693,1,4,2026-01-23,77559,4843,252,5535897,37568297
694,2,3,2026-01-23,76105,5104,365,1268089,8958605
695,2,2,2026-01-23,78699,4015,446,5896520,39864849
696,2,5,2026-01-23,93374,6637,1026,2698537,20953771
697,2,6,2026-01-23,60363,4564,472,511998,2450024
698,3,6,2026-01-23,31201,1092,159,2704305,17849337
699,3,1,2026-01-23,24192,1885,245,2775818,10337161
700,4,1,2026-01-23,85754,6869,950,2181626,15172066
701,4,3,2026-01-23,78566,3469,352,6984325,50936196
702,4,4,2026-01-23,42701,2859,78,3500947,16893217
703,4,6,2026-01-23,108299,9550,668,4931556,13920861
704,5,3,2026-01-23,88071,5975,738,6634302,40006911
705,5,2,2026-01-23,101790,6133,884,1923176,8202473
706,5,4,2026-01-23,28255,2507,80,1757899,12147920
707,5,1,2026-01-23,20643,893,79,4969087,20300894
708,6,5,2026-01-23,5739,228,30,1598604,4379605
709,6,3,2026-01-23,47287,2826,406,5545955,34349715
710,7,3,2026-01-23,107764,7336,763,1842405,10361018
711,7,4,2026-01-23,108056,5714,494,4804984,23642935
712,7,6,2026-01-23,50796,1604,86,3084040,13836234
713,7,1,2026-01-23,43479,1364,191,4750147,25409216
714,8,6,2026-01-23,50351,2438,401,5448097,43648212
715,8,1,2026-01-23,36958,3212,415,2992214,14327425
716,8,5,2026-01-23,109360,9391,767,4831839,33068398
717,8,3,2026-01-23,8238,686,103,3445376,19245368
718,9,4,2026-01-23,90397,2661,272,1104940,3872117
719,9,6,2026-01-23,106360,5886,124,849217,3197037
720,9,1,2026-01-23,87511,6389,1011,3858526,28992927
721,9,2,2026-01-23,31945,1767,234,6519104,46619680
722,10,1,2026-01-23,98961,3946,134,755233,2694635
723,10,2,2026-01-23,38018,2161,242,2209629,17601726
724,10,6,2026-01-23,58429,2576,311,3932477,17296707
725,10,5,2026-01-23,56052,3671,387,5680643,38751722
726,1,6,2026-01-24,10965,740,23,4518102,14172442
727,1,5,2026-01-24,108139,7184,840,2661539,18874690
728,2,4,2026-01-24,67126,1793,98,6564225,31809941
729,2,6,2026-01-24,109527,8620,579,5618760,18904055
730,2,1,2026-01-24,93773,7644,1333,6418017,40996005
731,3,5,2026-01-24,23530,570,11,5305103,25806621
732,3,6,2026-01-24,76765,6603,453,6577166,45701983
733,4,3,2026-01-24,116602,6231,285,2152103,13345856
734,4,2,2026-01-24,38127,1127,55,5058795,38515169
735,4,4,2026-01-24,116593,8316,1483,4904096,25832773
736,4,6,2026-01-24,77045,1578,201,2402920,7423135
737,5,5,2026-01-24,21805,1424,81,2691903,16735815
738,5,4,2026-01-24,30362,1179,108,5470255,35318884
739,5,3,2026-01-24,95892,5639,623,3357592,24665537
740,5,2,2026-01-24,61139,1690,118,6890594,26385147
741,6,6,2026-01-24,22603,1491,108,4326145,22829457
742,6,4,2026-01-24,52020,3803,372,1212954,4311591
743,6,3,2026-01-24,84511,1787,115,1474419,11570919
744,6,2,2026-01-24,30746,1068,172,941412,6462371
745,7,5,2026-01-24,111514,6539,554,5249583,19825386
746,7,1,2026-01-24,9804,552,59,4827139,25741315
747,8,3,2026-01-24,34269,2805,320,2741077,9054565
748,8,4,2026-01-24,70683,3766,314,4512484,11567978
749,9,5,2026-01-24,104248,5583,510,1802778,10633043
750,9,2,2026-01-24,79162,5102,892,6473342,44614446
751,10,1,2026-01-24,35375,697,55,659103,4291758
752,10,2,2026-01-24,72880,6054,471,4239912,33950720
753,10,4,2026-01-24,11086,199,24,1165914,7837760
754,1,6,2026-01-25,76349,4410,353,3475243,16305077
755,1,3,2026-01-25,90634,7465,242,2410459,11468898
756,1,5,2026-01-25,34215,1838,140,3194340,17317058
757,1,4,2026-01-25,68191,5560,117,1465750,7533064
758,2,1,2026-01-25,89341,3221,141,1620009,7570849
759,2,5,2026-01-25,99018,7552,949,3778031,27832889
760,3,1,2026-01-25,32617,1934,238,3746872,9871794
761,3,4,2026-01-25,10655,262,30,1430147,8977379
762,3,5,2026-01-25,10136,829,36,1695372,6865507
763,3,2,2026-01-25,28597,1537,130,5027858,31804903
764,4,6,2026-01-25,63877,3863,368,4340527,15293415
765,4,3,2026-01-25,113837,5214,223,5187590,38506023
766,4,1,2026-01-25,28839,1780,181,1706951,11684285
767,4,4,2026-01-25,49914,4201,484,877496,3403704
768,5,2,2026-01-25,31522,1708,282,6040893,30317853
769,5,1,2026-01-25,24603,1486,71,5456881,33280877
770,5,5,2026-01-25,107743,5910,829,1081734,5834273
771,6,5,2026-01-25,113464,1712,291,5992168,38322253
772,6,6,2026-01-25,73425,3418,546,6152252,34938018
773,7,4,2026-01-25,50943,3014,417,6688254,50316691
774,7,6,2026-01-25,80513,1797,74,4302550,30527252
775,8,3,2026-01-25,119919,6689,409,345881,2336389
776,8,5,2026-01-25,108471,1684,174,4660078,11851344
777,9,2,2026-01-25,18970,504,62,2427625,9875135
778,9,3,2026-01-25,75268,3520,276,2611569,22069826
779,9,4,2026-01-25,57095,4089,352,6874893,40186334
780,9,6,2026-01-25,28425,1215,132,2428841,20477678
781,10,3,2026-01-25,20608,1464,133,6166249,50535315
782,10,4,2026-01-25,18143,563,47,3139022,22930939
783,10,2,2026-01-25,85481,5751,765,1648368,7969236
784,10,6,2026-01-25,88345,1360,47,1519103,8096837
785,1,4,2026-01-26,34067,1458,171,6377502,30649994
786,1,1,2026-01-26,57513,3511,362,6269382,51917874
787,1,5,2026-01-26,12531,1076,162,5671152,30999709
788,1,2,2026-01-26,6403,192,24,4646584,19590179
789,2,5,2026-01-26,72608,4892,579,5954126,16173590
790,2,6,2026-01-26,36359,2331,410,1028490,8722523
791,3,3,2026-01-26,81818,2456,55,6202408,18059570
792,3,4,2026-01-26,16818,945,128,4990187,39871862
793,3,5,2026-01-26,50625,2078,312,2198304,13493586
794,4,4,2026-01-26,80354,1233,59,4546632,14270921
795,4,6,2026-01-26,14487,764,56,1281542,9377880
796,5,5,2026-01-26,95989,4627,371,4356981,31020847
797,5,6,2026-01-26,104283,4220,608,6017630,31678745
798,5,3,2026-01-26,81916,6524,633,2462748,7155084
799,6,2,2026-01-26,51281,2755,59,2509137,10010316
800,6,6,2026-01-26,17190,772,107,3168844,9367650
801,6,3,2026-01-26,28394,1440,110,5112650,21035766
802,6,5,2026-01-26,102800,6808,1127,4485909,31054483
803,7,6,2026-01-26,119392,4167,236,2394597,18002600
804,7,2,2026-01-26,51665,1379,51,958401,6282196
805,8,4,2026-01-26,10539,828,65,2945908,16067106
806,8,5,2026-01-26,80303,6436,634,6711097,53662206
807,8,1,2026-01-26,41735,1871,261,1375805,3886496
808,8,3,2026-01-26,109761,5130,873,573155,3160864
809,9,6,2026-01-26,20776,1399,130,6081517,15510979
810,9,2,2026-01-26,93356,2875,324,3029956,14148724
811,9,4,2026-01-26,117963,4067,438,2289267,9423651
812,10,3,2026-01-26,60567,1864,246,3423159,16056217
813,10,6,2026-01-26,57506,2068,100,1400075,11726516
814,10,2,2026-01-26,94916,3050,109,2564497,18783723
815,10,4,2026-01-26,77789,3688,298,1523425,11121344
816,1,2,2026-01-27,60249,3161,566,5590292,31317049
817,1,4,2026-01-27,99445,3846,376,2405322,14126048
818,1,1,2026-01-27,79427,1475,52,1670211,4777168
819,1,5,2026-01-27,111668,3804,586,1107838,5759792
820,2,3,2026-01-27,78446,4456,666,3186857,8346416
821,2,6,2026-01-27,20890,863,111,5379939,19872142
822,2,5,2026-01-27,80483,5129,544,6845707,28804355
823,3,6,2026-01-27,106547,7483,1214,3496655,21616260
824,3,5,2026-01-27,65784,4103,177,1705725,10820239
825,3,4,2026-01-27,49222,2295,270,3695479,28061267
826,4,1,2026-01-27,50039,1607,113,2744074,18557077
827,4,2,2026-01-27,84349,5343,338,4032078,28973884
828,5,6,2026-01-27,59262,1632,255,1348910,9262471
829,5,5,2026-01-27,91772,3108,432,6589272,19638590
830,5,4,2026-01-27,26877,1203,42,4269370,24722224
831,6,4,2026-01-27,105269,9442,345,5485016,18822634
832,6,5,2026-01-27,90830,7708,634,2223977,8861167
833,7,4,2026-01-27,74041,5766,141,5866253,27225558
834,7,2,2026-01-27,47624,3801,360,4834748,39205674
835,7,5,2026-01-27,76898,3719,651,6152084,35286664
836,8,5,2026-01-27,88858,5594,389,3212258,17313781
837,8,4,2026-01-27,34770,2620,237,3368412,16751863
838,8,6,2026-01-27,25410,959,19,6661026,50541726
839,8,3,2026-01-27,50073,1828,193,6069432,48752896
840,9,3,2026-01-27,109590,4051,230,360548,2087310
841,9,1,2026-01-27,29716,1363,149,3611420,14443429
842,9,4,2026-01-27,98708,6937,571,3473897,13282634
843,10,4,2026-01-27,72713,5260,871,6121061,40447002
844,10,2,2026-01-27,42313,2692,282,2555042,12717525
845,1,2,2026-01-28,42957,999,92,4098086,16936589
846,1,6,2026-01-28,86625,4495,320,1576320,4410216
847,2,1,2026-01-28,40283,982,88,368820,1437241
848,2,2,2026-01-28,24750,398,21,3825254,16714294
849,2,6,2026-01-28,109787,5750,456,6146312,44551839
850,2,5,2026-01-28,48286,1014,142,1525473,4326592
851,3,1,2026-01-28,28803,847,130,3500903,26150037
852,3,5,2026-01-28,20985,1848,248,3527918,25144713
853,3,4,2026-01-28,63059,2114,378,1970841,10376493
854,4,5,2026-01-28,66974,2959,514,3010050,10389695
855,4,2,2026-01-28,100451,1824,310,4669846,15096907
856,5,6,2026-01-28,52241,4260,673,2126940,17737923
857,5,3,2026-01-28,35928,2244,161,1703920,12381266
858,5,2,2026-01-28,81637,1957,286,374909,3116622
859,6,6,2026-01-28,106029,2301,104,1066731,7057137
860,6,4,2026-01-28,49357,4186,751,5543990,15857552
861,6,2,2026-01-28,51598,3268,432,6939300,21819587
862,6,5,2026-01-28,68942,2237,396,6914936,44033454
863,7,4,2026-01-28,95341,4131,561,2402992,18964360
864,7,2,2026-01-28,68609,4665,510,4852783,32427395
865,7,1,2026-01-28,29874,1717,183,3015231,20788252
866,8,5,2026-01-28,14027,769,70,2509133,14426600
867,8,6,2026-01-28,64517,971,118,3479647,24016337
868,8,2,2026-01-28,7453,458,35,5502592,21640150
869,9,1,2026-01-28,73690,4881,695,1592948,9841607
870,9,5,2026-01-28,47283,2162,154,1107456,6245169
871,9,4,2026-01-28,13739,251,42,1798530,13922342
872,9,6,2026-01-28,31486,725,36,566901,3359496
873,10,6,2026-01-28,11433,485,56,894533,2306568
874,10,4,2026-01-28,32359,2076,349,970726,5152958
875,10,3,2026-01-28,88744,1735,189,3789268,28162442
876,1,1,2026-01-29,10328,723,110,953769,7790023
877,1,5,2026-01-29,73089,1628,221,4759896,22904555
878,1,3,2026-01-29,30312,1650,98,5545606,45390896
879,1,4,2026-01-29,78193,5566,481,1185117,8411605
880,2,3,2026-01-29,26864,1999,215,4533669,20515202
881,2,4,2026-01-29,25732,1416,164,3255508,25767052
882,2,5,2026-01-29,77100,6889,495,3418209,17002375
883,2,1,2026-01-29,88000,4161,566,5403741,21314166
884,3,2,2026-01-29,64297,3122,260,6392757,17311441
885,3,4,2026-01-29,42287,2523,259,2832031,7191696
886,3,3,2026-01-29,34083,1060,74,6772004,50327092
887,3,6,2026-01-29,95402,7314,1221,4588856,26789459
888,4,2,2026-01-29,51616,1378,85,5183476,20729453
889,4,1,2026-01-29,38586,2925,101,3653750,21609701
890,4,5,2026-01-29,33499,2347,318,6951362,37503981
891,4,6,2026-01-29,68999,5307,691,5133788,38077775
